,BINARY,DECIPHER_niche,DECIPHER_cell,FuseMap_niche,FuseMap_cell,SToFM,scGPT_sp,Novae,Nicheformer,CellPLM,CELLama,Scanorama,scVI,Harmony,STACI,NicheCompass,STAMP,STAligner,STAIR,STAGATE,SPIRAL,SpiceMix,spCLUE,SpaVAE,SIMVI,SEDR,scNiche,PRECAST,MENDER_wo_pcs,GraphST,GraphPCA,DeepGFT,CellCharter,CAST,BANKSY,CellNiche
sc_metrics_Middle frontal gyrus_LR_acc,0.2847665435001679,0.2017761168962042,0.6721531743365805,0.2707633523681558,0.5566425932146456,0.5891207591535103,0.646561135371179,0.1788503527040645,0.5970775948941888,0.4959481021162243,0.5181600604635539,0.7871388982196842,0.7623866308364124,0.7388520322472287,0.2482994625461874,0.349533926771918,0.7050932146456164,0.4050638226402419,0.3406743365804501,0.2711622438696675,0.7323438024857238,0.3873656365468592,0.2399857238831038,0.2330786026200873,0.719747228753779,0.5051016123614377,0.040686933154182,0.6006046355391333,0.1674924420557608,0.375,0.5455995969096405,0.1691929795095734,0.7535060463553913,0.0330450117568021,0.7291316761840779,0.0881130332549546
sc_metrics_Middle frontal gyrus_LR_f1,0.1718654588432673,0.0822801692697615,0.5306468510834849,0.1868414277545641,0.4591539710449969,0.4534755712587661,0.5001265875108811,0.0838684307395652,0.4126355814907459,0.3934605608703675,0.4191801644157892,0.6480867910160049,0.6574372199897747,0.662599982714217,0.1080047549537117,0.2349235392070529,0.4875104125147892,0.2761000672716302,0.2003908833331955,0.1715028152582348,0.5895182469372692,0.1522923674724455,0.1875016695227326,0.069366926656312,0.5824986058115774,0.3512820841155329,0.0147863663532134,0.4388844438717861,0.096794948023042,0.1959222638332384,0.4500211436503579,0.0671884950331926,0.6412242222445839,0.017825034741436,0.5844241724806458,0.0368654693070048
sc_metrics_Middle frontal gyrus_RF_acc,0.2514696002687269,0.1647631844138394,0.5666988579106483,0.2312730937185085,0.5145490426603964,0.4033842794759825,0.6615720524017468,0.1269314746388982,0.4621682902250588,0.5553409472623446,0.4772421901242862,0.7378233120591199,0.7259405441719852,0.6945330870003359,0.1296817265703728,0.2270952300974135,0.6937982868659724,0.3518013100436681,0.3224512932482364,0.1804249244205576,0.5713805844810211,0.3693945246892845,0.2926394020826335,0.3086160564326503,0.6892635203224723,0.4271078266711454,0.0476990258649647,0.5724512932482365,0.1144188780651662,0.33536278132348,0.4617274101444407,0.2349470943903258,0.7096909640577763,0.0534514612025529,0.7031407457171649,0.0807440376217668
sc_metrics_Middle frontal gyrus_RF_f1,0.115586597678548,0.0695374909008784,0.4409952061813678,0.136852108015071,0.4123682395608245,0.2645799249406768,0.510692142493426,0.0543726346896982,0.2973034543187313,0.429319493674323,0.3804142622724119,0.6166653717433828,0.6087631992343416,0.5705444579750425,0.0586857589834412,0.1281472737681915,0.5050133273805897,0.218806800058496,0.1813089509432888,0.0858978755256729,0.429073750903267,0.145366435734567,0.2010193254054844,0.1748840635802832,0.5316546784558155,0.2972514728457771,0.0203435121120116,0.44510931610053,0.0737467848029488,0.2302842425504852,0.3767227014487966,0.1006493899758653,0.5663090299964475,0.0200177170727394,0.5461501788322423,0.0329704494322213
sc_metrics_BA17_KNN_acc,0.298161170232768,0.1994509833414808,0.6092956793141052,0.2524724551573722,0.5293122250216222,0.43097807693754,0.693942014815929,0.1087880269243786,0.3980370774263904,0.54600834806152,0.567254540668597,0.7586206896551724,0.7538449968036701,0.7026285112623623,0.2512691309743165,0.2431842966194111,0.6597224833602828,0.3723536268942954,0.3575000940097018,0.2098296544203362,0.648854961832061,0.1102545782724777,0.2912796600609182,0.167638100251946,0.6955213778061896,0.5014853532884593,0.0353852517579814,0.5525138194261647,0.0839318617681344,0.3597187229722107,0.3974354153348625,0.2364532019704433,0.7304553829955251,0.0379423156469747,0.6983040649795059,0.0920543000037603
sc_metrics_BA17_KNN_f1,0.1532757987808969,0.0819903269939394,0.4999531658310222,0.1562200290887998,0.4456739319084609,0.2923820533258872,0.5502905039439009,0.0584007156016559,0.3104214990507913,0.4317767423751095,0.4532823302453944,0.624230800984907,0.6151713607625332,0.5855117257707938,0.1185568529983137,0.1336132415308185,0.4967001655835509,0.2176403069609717,0.186144336633168,0.1101056607305217,0.5103560647400968,0.0619536504013922,0.1765680014203845,0.0824278154972298,0.5288637606703058,0.3487614838234993,0.0161582257495755,0.4279219748355364,0.0544879120465179,0.2276476133284586,0.3548304203765235,0.0996774650446678,0.5781041440097626,0.0197015941166631,0.5524394549598943,0.046323782347564
sc_metrics_BA17_LR_acc,0.2444252246831873,0.1841086000075207,0.6378746286616779,0.2517579814236829,0.5238972661978716,0.5225435264919339,0.6956341894483511,0.1485353288459369,0.5076523897266197,0.5469860489602527,0.6051968563155717,0.755988418004738,0.7431278907983304,0.7192118226600985,0.2557439927800549,0.2096040311360132,0.6286240740044372,0.399766855939533,0.4030007896814951,0.2209980069943218,0.6522769149776257,0.1149926672432595,0.3252735682322415,0.2037002218628962,0.6907832888354078,0.49693528372128,0.0229759711202196,0.5424735832737938,0.1568457864851652,0.3262136652502538,0.4711390215470236,0.1739931560937088,0.7450080848343549,0.0222238935058098,0.6928515022750348,0.0598277742263001
sc_metrics_BA17_LR_f1,0.1384643683833436,0.0759168365754064,0.5351559834274988,0.1732036324303278,0.4352300021873151,0.3944758112880221,0.5486155553857129,0.0728076675696492,0.4112276842978035,0.4379062246163028,0.478057471871539,0.6348107368516943,0.5970978483554895,0.5852501675851239,0.1168995487443379,0.1392725189080994,0.4238560900783729,0.2506057636915544,0.2324290477632487,0.1363995870919438,0.5397499596283497,0.0559615406997493,0.2265484755305163,0.089047113167287,0.5717572023260755,0.3307072313597921,0.0016336509036696,0.4245585735350965,0.0846100246513792,0.1959360032779484,0.4029915929004181,0.0691666339336609,0.5914715529836088,0.009750304058803,0.5411848659358569,0.0305631537438148
sc_metrics_BA17_RF_acc,0.2323919828526303,0.1828300680630241,0.567254540668597,0.2406648366111382,0.5155116007972023,0.4151468431542135,0.6863836347911104,0.1204828338284511,0.4414695596585568,0.5689091114202985,0.5584928364607228,0.7589967284623773,0.7501222126123416,0.7275974880607678,0.1197683600947617,0.2202835332606325,0.6467115406309931,0.372316023013575,0.3703606212161095,0.2333320798706426,0.5885759410371151,0.1081487609521302,0.2651449629601775,0.3561463543037641,0.7019516414093935,0.456135073139548,0.036663783702478,0.5659384048433799,0.1372917685105102,0.325461587635844,0.3851013424585417,0.1729026435528146,0.7256796901440229,0.0356108750423043,0.7083443011318769,0.0553905163012822
sc_metrics_BA17_RF_f1,0.1205727110955985,0.0731427207185856,0.457374679664504,0.1377820076571473,0.4060395468348988,0.2824555554714069,0.5462242884244733,0.0558061225386184,0.3289612841023623,0.4677556421628684,0.4427614260620706,0.6280627038710869,0.612314551022275,0.5927278043361675,0.0529729581031974,0.1308653897990646,0.4944212636043055,0.2189795637657288,0.1944236216725733,0.1076328771798328,0.471603984440425,0.0644848885175545,0.1640416249343676,0.2091949732829113,0.5430488357273254,0.3148962630727253,0.0197612576033821,0.4425858393742782,0.0783641907201724,0.2107766273753351,0.3300483288379994,0.0773646006211577,0.5729952172122078,0.0183192837587042,0.549073104831235,0.0245358725567935
sc_metrics_cLISI,0.89865303,0.8683578,0.97810155,0.89475775,0.97799116,0.9597662,0.98326,0.84056234,0.93601924,0.97064716,0.9768566,0.99500424,0.9916315,0.9904843,0.8832211,0.8988063,0.98699963,0.9223257,0.9093891,0.8882877,0.9854333,0.9384673,0.976546,0.93307453,0.9871645,0.98055965,0.7334294,0.9708781,0.90594536,0.9234885,0.9572948,0.87888545,0.98835754,0.7397932,0.99179715,0.8876039
sc_metrics_isolated_labels,0.6238927841186523,0.682368814945221,0.5637735724449158,0.53143709897995,0.4823465049266815,0.5618936419487,0.5634192824363708,0.5840620994567871,0.4501825273036957,0.4413121938705444,0.5330875515937805,0.5333247184753418,0.5628282427787781,0.4995388090610504,0.6618282794952393,0.6622713208198547,0.4799188077449798,0.6119003891944885,0.7396328449249268,0.5873880982398987,0.5301826596260071,0.4272240102291107,0.7324814796447754,0.7426438331604004,0.6774518489837646,0.4846256673336029,0.487259030342102,0.1917665004730224,0.6936135292053223,0.615971565246582,0.6083011627197266,0.6650570034980774,0.6179948449134827,0.5104877352714539,0.5061078667640686,0.7627778053283691
sc_metrics_ASW_label,0.4358761012554168,0.445698618888855,0.5220378637313843,0.4863176643848419,0.5036004781723022,0.4842223227024078,0.5296217203140259,0.4326308369636535,0.4807791113853454,0.4529801309108734,0.508932888507843,0.5505708456039429,0.5618652105331421,0.5395451188087463,0.4306226968765259,0.4488848447799682,0.6024869680404663,0.4700841605663299,0.443077802658081,0.4561294615268707,0.5205551385879517,0.4407858550548553,0.4402888119220733,0.4022779166698456,0.5378819108009338,0.514326810836792,0.4471025168895721,0.4921539723873138,0.4498150646686554,0.462917685508728,0.4920822083950043,0.422979861497879,0.5221468806266785,0.445126861333847,0.557769238948822,0.3838728666305542
sc_metrics_best_classifier,KNN,LR,LR,LR,LR,LR,RF,LR,LR,RF,LR,LR,LR,LR,KNN,LR,KNN,LR,LR,LR,LR,LR,LR,RF,LR,LR,RF,RF,LR,KNN,LR,KNN,LR,KNN,LR,KNN
sc_metrics_best_classifier_mean_acc,0.3018875216296524,0.19294235845186244,0.6550139014991292,0.2612606668959193,0.5402699297062585,0.5558321428227221,0.6739778435964285,0.16369284077500068,0.5523649923104043,0.5621250293413216,0.5616784583895629,0.7715636581122112,0.7527572608173714,0.7290319274536636,0.2492594395214209,0.2795689789539656,0.6798255513879009,0.40241533928988743,0.3718375631309726,0.24608012543199465,0.6923103587316748,0.25117915189505935,0.28262964605767266,0.3323812053682072,0.7052652587945933,0.5010184480413589,0.04218140478372135,0.5691948490458082,0.162169114270463,0.36383232084116074,0.5083693092283321,0.22421627179476145,0.7492570655948732,0.0459068313202962,0.7109915892295564,0.12658223901766785
sc_metrics_best_classifier_mean_f1,0.15368320329996793,0.07909850292258395,0.5329014172554918,0.18002253009244595,0.447191986616156,0.4239756912733941,0.5284582154589497,0.0783380491546072,0.4119316328942747,0.44853756791859567,0.4486188181436641,0.6414487639338495,0.6272675341726321,0.6239250751496705,0.11567843532031485,0.18709802905757617,0.5084492141634651,0.26335291548159234,0.2164099655482221,0.15395120117508931,0.5646341032828095,0.1041269540860974,0.20702507252662444,0.19203951843159725,0.5771279040688264,0.34099465773766247,0.02005238485769685,0.44384757773740413,0.0907024863372106,0.2234504819968918,0.426506368275388,0.10536640743321996,0.6163478876140963,0.02026442488257235,0.5628045192082514,0.0492371383790194
